# Chunk-averaged data for fix g_avg and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
50000 240 51540.000000000015
  58 0.239583 223.13 298.903
  59 0.24375 198.732 299.155
  60 0.247917 227.126 299.199
  61 0.252083 216.864 303
  62 0.25625 211.278 301.612
  63 0.260417 220 299.911
  64 0.264583 198.19 297.58
  65 0.26875 223.472 296.255
  66 0.272917 223.732 297.03
  67 0.277083 200.606 298.754
  68 0.28125 232 298.852
  69 0.285417 199.362 303.816
  70 0.289583 217.99 304.107
  71 0.29375 226.282 306.243
  72 0.297917 198.366 306.959
  73 0.302083 220 306.805
  74 0.30625 200.116 305.911
  75 0.310417 223.182 303.955
  76 0.314583 220.696 297.661
  77 0.31875 206.79 303.927
  78 0.322917 223.216 303.546
  79 0.327083 206.99 303.879
  80 0.33125 222.776 303.558
  81 0.335417 225.338 303.662
  82 0.339583 204.494 303.245
  83 0.34375 226.402 298.098
  84 0.347917 198.564 296.486
  85 0.352083 217.74 297.031
  86 0.35625 226.802 299.691
  87 0.360417 204.394 298.495
  88 0.364583 232.5 301.553
  89 0.36875 198.18 302.561
  90 0.372917 213.978 300.789
  91 0.377083 229.232 301.87
  92 0.38125 203.28 307.774
  93 0.385417 223.33 305.552
  94 0.389583 198.14 299.676
  95 0.39375 215.788 298.543
  96 0.397917 223.648 295.924
  97 0.402083 207.126 297.456
  98 0.40625 223.298 296.666
  99 0.410417 198.04 301.056
  100 0.414583 215.62 301.086
  101 0.41875 228.884 302.808
  102 0.422917 211.456 303.061
  103 0.427083 220 302.309
  104 0.43125 198.002 300.186
  105 0.435417 211.794 296.519
  106 0.439583 235.544 299.717
  107 0.44375 200.66 296.026
  108 0.447917 232 300.055
  109 0.452083 199.056 301.445
  110 0.45625 210.272 298.284
  111 0.460417 234.576 294.602
  112 0.464583 198.096 299.307
  113 0.46875 220 298.383
  114 0.472917 199.068 300.818
  115 0.477083 214.488 302.4
  116 0.48125 230.774 300.686
  117 0.485417 205.976 301.81
  118 0.489583 223.694 304.942
  119 0.49375 205.316 306.267
  120 0.497917 215.126 303.286
  121 0.502083 235.258 301.214
  122 0.50625 202.81 303.162
  123 0.510417 227.49 301.91
  124 0.514583 198 299.32
  125 0.51875 207.022 300.649
  126 0.522917 238.59 301.381
  127 0.527083 202.654 302.268
  128 0.53125 233.734 298.225
  129 0.535417 198 300.952
  130 0.539583 205.884 298.642
  131 0.54375 238.228 304.678
  132 0.547917 201.834 304.434
  133 0.552083 224.054 309.157
  134 0.55625 198 306.123
  135 0.560417 215.074 301.841
  136 0.564583 224.926 295.412
  137 0.56875 206.262 297.087
  138 0.572917 223.738 295.58
  139 0.577083 198.01 297.407
  140 0.58125 228.706 295.93
  141 0.585417 216.254 299.326
  142 0.589583 211.03 301.95
  143 0.59375 220 304.475
  144 0.597917 198.008 301.436
  145 0.602083 229.744 299.085
  146 0.60625 218.162 300.409
  147 0.610417 200.086 299.464
  148 0.614583 232 297.375
  149 0.61875 199.11 298.653
  150 0.622917 226.234 296.191
  151 0.627083 218.656 293.565
  152 0.63125 198 293.829
  153 0.635417 220 297.362
  154 0.639583 199.122 298.402
  155 0.64375 227.944 300.768
  156 0.647917 217.55 302.341
  157 0.652083 205.85 298.582
  158 0.65625 223.534 296.339
  159 0.660417 205.422 298.108
  160 0.664583 225.362 301.308
  161 0.66875 225.21 302.142
  162 0.672917 202.694 301.44
  163 0.677083 227.312 298.679
  164 0.68125 198 294.095
  165 0.685417 219.736 290.488
  166 0.689583 226.264 294.526
  167 0.69375 202.682 295.506
  168 0.697917 233.318 295.754
  169 0.702083 198 299.272
  170 0.70625 217.41 302.889
  171 0.710417 227.528 299.519
  172 0.714583 201.342 298.626
  173 0.71875 223.72 298.603
  174 0.722917 198 295.702
  175 0.727083 223.422 299.863
  176 0.73125 216.578 298.656
  177 0.735417 206.502 300.398
  178 0.739583 223.498 300.373
  179 0.74375 198.002 303.579
  180 0.747917 230.928 300.394
  181 0.752083 214.048 295.938
  182 0.75625 211.022 298.654
  183 0.760417 220 303.138
  184 0.764583 198.014 303.819
  185 0.76875 234.722 302.824
  186 0.772917 213.238 300.172
  187 0.777083 200.026 299.844
  188 0.78125 232 299.782
  189 0.785417 199.162 299.72
  190 0.789583 236.182 302.973
  191 0.79375 208.656 300.827
  192 0.797917 198 302.373
  193 0.802083 220 302.93
  194 0.80625 199.468 299.593
  195 0.810417 241.3 298.284
  196 0.814583 203.892 301.508
  197 0.81875 206.024 301.762
  198 0.822917 223.316 297.837
  199 0.827083 206.874 296.891
  200 0.83125 234.226 301.328
  201 0.835417 214.89 298.38
  202 0.839583 203.742 301.083
  203 0.84375 226.268 302.237
  204 0.847917 198.176 301.942
  205 0.852083 226.114 300.146
  206 0.85625 219.656 303.76
  207 0.860417 203.696 305.182
  208 0.864583 232.358 301.393
  209 0.86875 198.16 302.728
  210 0.872917 222.754 297.63
  211 0.877083 221.528 299.548
  212 0.88125 202.454 300.095
  213 0.885417 223.104 301.104
  214 0.889583 198.94 299.096
  215 0.89375 228.442 301.255
  216 0.897917 210.6 296.829
  217 0.902083 206.932 296.046
  218 0.90625 223.086 295.247
  219 0.910417 199.254 297.032
  220 0.914583 230.856 295.833
  221 0.91875 212.622 297.321
  222 0.922917 211.268 302.798
  223 0.927083 220 299.174
  224 0.93125 198.584 295.704
  225 0.935417 229.074 296.124
  226 0.939583 217.838 298.338
  227 0.94375 200.504 294.716
  228 0.947917 232 295.916
  229 0.952083 199.546 293.611
  230 0.95625 225.352 297.41
  231 0.960417 219.08 295.941
  232 0.964583 198.022 296.508
  233 0.96875 220 297.376
  234 0.972917 200.098 294.88
  235 0.977083 230.378 299.023
  236 0.98125 213.76 297.672
  237 0.985417 206.568 301.898
  238 0.989583 223.196 302.386
  239 0.99375 207.07 300.458
  240 0.997917 227.538 293.375
16250000 240 51540.00000000002
  1 0.00208333 215.076 290.487
  2 0.00625 203.922 292.659
  3 0.0104167 226.186 297.818
  4 0.0145833 200.06 296.869
  5 0.01875 226.874 296.091
  6 0.0229167 216.956 297.167
  7 0.0270833 204.066 295.464
  8 0.03125 232.044 296.274
  9 0.0354167 200.858 299.927
  10 0.0395833 224.808 291.734
  11 0.04375 216.906 293.874
  12 0.0479167 202.376 293.138
  13 0.0520833 223.052 293.326
  14 0.05625 204.496 301.049
  15 0.0604167 223.826 294.734
  16 0.0645833 209.632 296.396
  17 0.06875 206.984 295.798
  18 0.0729167 223.062 295.777
  19 0.0770833 206.19 300.766
  20 0.08125 223.75 297.25
  21 0.0854167 212.68 298.542
  22 0.0895833 211.38 299.443
  23 0.09375 220 300.283
  24 0.0979167 205.834 298.815
  25 0.102083 221.71 299.091
  26 0.10625 217.474 300.125
  27 0.110417 200.982 300.615
  28 0.114583 232 299.921
  29 0.11875 204.134 302.188
  30 0.122917 224.63 304.896
  31 0.127083 214.244 298.854
  32 0.13125 198.992 300.989
  33 0.135417 220 301.96
  34 0.139583 208.41 303.382
  35 0.14375 225.766 303.66
  36 0.147917 209.664 300.433
  37 0.152083 207.114 303.286
  38 0.15625 223.046 299.838
  39 0.160417 214.628 303.843
  40 0.164583 230.622 301.672
  41 0.16875 210.718 301.348
  42 0.172917 203.984 305.741
  43 0.177083 226.048 303.422
  44 0.18125 206.176 299.515
  45 0.185417 225.898 303.202
  46 0.189583 211.906 302.179
  47 0.19375 203.964 302.018
  48 0.197917 232.056 298.548
  49 0.202083 202.042 299.8
  50 0.20625 228.348 304.284
  51 0.210417 212.342 305.691
  52 0.214583 202.192 305.423
  53 0.21875 223.076 307.707
  54 0.222917 200.548 311.197
  55 0.227083 229.986 306.387
  56 0.23125 207.458 305.203
  57 0.235417 206.942 305.738
  58 0.239583 223.066 304.731
  59 0.24375 200.034 303.922
  60 0.247917 230.62 302.883
  61 0.252083 212.126 303.821
  62 0.25625 211.22 304.683
  63 0.260417 220 303.601
  64 0.264583 199.366 303.449
  65 0.26875 228.796 304.241
  66 0.272917 217.28 304.391
  67 0.277083 200.558 296.797
  68 0.28125 232 300.537
  69 0.285417 199.69 300.975
  70 0.289583 226.694 297.108
  71 0.29375 217.534 302.433
  72 0.297917 198.082 300.622
  73 0.302083 220 299.535
  74 0.30625 199.682 294.318
  75 0.310417 229.894 294.391
  76 0.314583 214.738 297.229
  77 0.31875 206.41 295.086
  78 0.322917 223.276 298.715
  79 0.327083 206.562 299.972
  80 0.33125 223.492 298.443
  81 0.335417 225.544 304.725
  82 0.339583 203.96 301.557
  83 0.34375 226.442 303.395
  84 0.347917 198.026 303.089
  85 0.352083 215.712 298.583
  86 0.35625 229.388 300.172
  87 0.360417 204.356 303.492
  88 0.364583 232.518 302.106
  89 0.36875 198.002 300.152
  90 0.372917 210.658 302.293
  91 0.377083 233.15 301.849
  92 0.38125 202.888 306.161
  93 0.385417 223.302 303.568
  94 0.389583 198.008 302.194
  95 0.39375 210.792 304.365
  96 0.397917 228.664 304.688
  97 0.402083 207.054 302.796
  98 0.40625 223.482 298.825
  99 0.410417 198.002 301.76
  100 0.414583 211.068 295.475
  101 0.41875 233.31 298.013
  102 0.422917 211.62 297.616
  103 0.427083 220 298.003
  104 0.43125 198 300.635
  105 0.435417 207.27 299.111
  106 0.439583 239.79 300.643
  107 0.44375 200.94 303.269
  108 0.447917 232 300.027
  109 0.452083 199.07 301.904
  110 0.45625 206.366 299.209
  111 0.460417 237.96 298.898
  112 0.464583 198.602 304.649
  113 0.46875 220.002 300.743
  114 0.472917 199.064 302.3
  115 0.477083 210.11 301.123
  116 0.48125 234.914 300.284
  117 0.485417 206.004 299.611
  118 0.489583 223.908 303.408
  119 0.49375 205.142 303.525
  120 0.497917 212.16 304.475
  121 0.502083 238.3 300.344
  122 0.50625 202.554 298.862
  123 0.510417 227.844 302.495
  124 0.514583 198 307.72
  125 0.51875 204.504 304.908
  126 0.522917 241.272 301.87
  127 0.527083 201.966 300.486
  128 0.53125 234.258 301.21
  129 0.535417 198 304.324
  130 0.539583 209.728 297.741
  131 0.54375 235.178 299.851
  132 0.547917 201.126 300.211
  133 0.552083 223.968 302.844
  134 0.55625 198 302.242
  135 0.560417 219.21 303.161
  136 0.564583 220.79 296.442
  137 0.56875 206.344 299.754
  138 0.572917 223.656 301.447
  139 0.577083 198 299.655
  140 0.58125 222.202 297.271
  141 0.585417 222.75 299.821
  142 0.589583 211.048 295.723
  143 0.59375 220 296.954
  144 0.597917 198.002 297.952
  145 0.602083 222.852 295.423
  146 0.60625 225.044 304.649
  147 0.610417 200.102 302.547
  148 0.614583 232 298.282
  149 0.61875 199.062 301.4
  150 0.622917 219.246 297.355
  151 0.627083 225.688 297.865
  152 0.63125 198.004 299.287
  153 0.635417 220 300.008
  154 0.639583 199.104 297.562
  155 0.64375 222.022 296.226
  156 0.647917 223.422 298.703
  157 0.652083 205.784 299.557
  158 0.65625 223.668 300.348
  159 0.660417 205.31 297.1
  160 0.664583 219.528 300.967
  161 0.66875 231.136 304.898
  162 0.672917 202.448 300.287
  163 0.677083 227.578 298.444
  164 0.68125 198 298.092
  165 0.685417 212.166 293.199
  166 0.689583 233.796 294.233
  167 0.69375 202.394 299.403
  168 0.697917 233.644 298.938
  169 0.702083 198 300.68
  170 0.70625 212.046 303.295
  171 0.710417 232.846 302.709
  172 0.714583 201.296 298.346
  173 0.71875 223.812 303.233
  174 0.722917 198 306.397
  175 0.727083 216.474 307.477
  176 0.73125 223.526 302.656
  177 0.735417 206.29 299.166
  178 0.739583 223.71 296.544
  179 0.74375 198.002 300.257
  180 0.747917 219.326 303.124
  181 0.752083 225.6 301.221
  182 0.75625 211.07 302.398
  183 0.760417 220.002 303.015
  184 0.764583 198.01 303.316
  185 0.76875 224.292 302.663
  186 0.772917 223.62 300.727
  187 0.777083 200.078 300.051
  188 0.78125 232 293.966
  189 0.785417 199.196 296.748
  190 0.789583 225.568 299.176
  191 0.79375 219.234 295.718
  192 0.797917 198.002 296.353
  193 0.802083 220 297.533
  194 0.80625 199.888 297.583
  195 0.810417 229.222 303.657
  196 0.814583 215.37 296.777
  197 0.81875 206.174 296.015
  198 0.822917 223.346 297.254
  199 0.827083 206.614 296.717
  200 0.83125 224.36 300.673
  201 0.835417 224.776 297.038
  202 0.839583 203.75 297.5
  203 0.84375 226.5 296.832
  204 0.847917 198.506 301.187
  205 0.852083 216.712 301.099
  206 0.85625 228.086 298.862
  207 0.860417 204.234 299.499
  208 0.864583 232.462 297.664
  209 0.86875 198.32 301.815
  210 0.872917 212.096 301.612
  211 0.877083 230.568 302.6
  212 0.88125 203.788 299.178
  213 0.885417 223.228 300.499
  214 0.889583 198.58 299.462
  215 0.89375 218.89 302.424
  216 0.897917 220.226 299.876
  217 0.902083 207.186 300.86
  218 0.90625 223.118 299.276
  219 0.910417 199.368 293.473
  220 0.914583 228.638 294.639
  221 0.91875 214.722 294.958
  222 0.922917 211.272 296.791
  223 0.927083 220 296.367
  224 0.93125 198.518 302.545
  225 0.935417 227.834 299.1
  226 0.939583 219.184 296.294
  227 0.94375 200.464 295.483
  228 0.947917 232 297.848
  229 0.952083 199.256 301.44
  230 0.95625 225.512 298.676
  231 0.960417 219.166 294.035
  232 0.964583 198.066 293.843
  233 0.96875 220 294.137
  234 0.972917 201.008 294.793
  235 0.977083 237.302 294.559
  236 0.98125 206.158 297.307
  237 0.985417 206.43 298.078
  238 0.989583 223.102 302.311
  239 0.99375 207.72 293.112
  240 0.997917 233.096 292.046
16300000 240 51540.00000000003
  1 0.00208333 231.13 290.456
  2 0.00625 204.52 294.827
  3 0.0104167 226.604 292.191
  4 0.0145833 198.384 296.008
  5 0.01875 209.76 294.287
  6 0.0229167 232.688 292.024
  7 0.0270833 206.65 294.028
  8 0.03125 232.518 297.508
  9 0.0354167 198.65 296.955
  10 0.0395833 212.262 300.303
  11 0.04375 227.31 295.926
  12 0.0479167 206.67 295.339
  13 0.0520833 223.108 298.184
  14 0.05625 200.756 301.097
  15 0.0604167 221.072 297.194
  16 0.0645833 215.842 301.521
  17 0.06875 207.304 303.253
  18 0.0729167 223.026 298.494
  19 0.0770833 208.09 297.568
  20 0.08125 221.552 297.586
  21 0.0854167 213.036 296.854
  22 0.0895833 211.322 293.575
  23 0.09375 220 294.418
  24 0.0979167 209.024 297.204
  25 0.102083 222.284 294.337
  26 0.10625 214.176 294.446
  27 0.110417 200.516 293.958
  28 0.114583 232 296.42
  29 0.11875 206.768 295.253
  30 0.122917 227.144 294.68
  31 0.127083 210.05 300.325
  32 0.13125 198.038 294.912
  33 0.135417 220 293.053
  34 0.139583 208.464 296.047
  35 0.14375 229.24 297.842
  36 0.147917 206.646 299.773
  37 0.152083 206.592 300.166
  38 0.15625 223.058 300.398
  39 0.160417 210.224 299.886
  40 0.164583 232.866 300.799
  41 0.16875 212.86 302.829
  42 0.172917 203.864 299.068
  43 0.177083 226.186 302.26
  44 0.18125 199.962 301.816
  45 0.185417 225.996 300.402
  46 0.189583 217.936 304.377
  47 0.19375 203.95 303.727
  48 0.197917 232.156 298.6
  49 0.202083 198.86 301.166
  50 0.20625 222.194 305.193
  51 0.210417 221.506 309.586
  52 0.214583 202.342 303.178
  53 0.21875 223.098 303.85
  54 0.222917 199.62 307.985
  55 0.227083 225.188 306.279
  56 0.23125 213.17 299.363
  57 0.235417 206.97 299.19
  58 0.239583 223.052 302.049
  59 0.24375 202.718 299.502
  60 0.247917 227.678 297.211
  61 0.252083 212.296 298.919
  62 0.25625 211.308 302.598
  63 0.260417 220 301.51
  64 0.264583 202.192 302.187
  65 0.26875 229.706 299.749
  66 0.272917 213.562 300.791
  67 0.277083 200.54 297.114
  68 0.28125 232 301.815
  69 0.285417 200.81 297.567
  70 0.289583 230.136 299.332
  71 0.29375 212.856 306.571
  72 0.297917 198.198 306.515
  73 0.302083 220 300.886
  74 0.30625 201.428 302.443
  75 0.310417 231.982 304.545
  76 0.314583 210.852 303.643
  77 0.31875 206.52 299.029
  78 0.322917 223.218 298.927
  79 0.327083 206.992 300.29
  80 0.33125 229.62 297.731
  81 0.335417 219.05 301.968
  82 0.339583 203.85 298.831
  83 0.34375 226.488 303.046
  84 0.347917 198.102 302.874
  85 0.352083 222.236 301.584
  86 0.35625 223.27 303.62
  87 0.360417 203.746 307.489
  88 0.364583 232.646 301.103
  89 0.36875 198.032 302.643
  90 0.372917 215.406 300.493
  91 0.377083 228.704 300.108
  92 0.38125 202.448 304.113
  93 0.385417 223.41 305.563
  94 0.389583 198.024 306.24
  95 0.39375 215.258 303.474
  96 0.397917 224.482 302.438
  97 0.402083 206.886 305.461
  98 0.40625 223.35 296.868
  99 0.410417 198.018 302.733
  100 0.414583 216.242 303.706
  101 0.41875 228.226 304.756
  102 0.422917 211.514 301.606
  103 0.427083 220 300.254
  104 0.43125 198.016 303.804
  105 0.435417 213.504 302.213
  106 0.439583 233.792 305.4
  107 0.44375 200.688 300.545
  108 0.447917 232 303.027
  109 0.452083 199.092 299.576
  110 0.45625 210.59 300.009
  111 0.460417 234.038 304.615
  112 0.464583 198.28 305.234
  113 0.46875 220 304.586
  114 0.472917 199.092 303.418
  115 0.477083 214.952 300.194
  116 0.48125 230.252 297.122
  117 0.485417 205.94 299.01
  118 0.489583 223.764 299.789
  119 0.49375 205.218 303.91
  120 0.497917 217.028 293.984
  121 0.502083 233.74 299.765
  122 0.50625 202.376 298.7
  123 0.510417 227.638 299.204
  124 0.514583 198.002 300.992
  125 0.51875 221.44 301.845
  126 0.522917 224.558 303.462
  127 0.527083 202.676 299.749
  128 0.53125 233.324 299.497
  129 0.535417 198 302.328
  130 0.539583 220.654 303.677
  131 0.54375 224.274 305.359
  132 0.547917 201.444 306.397
  133 0.552083 223.628 310.385
  134 0.55625 198 306.52
  135 0.560417 223.118 306.256
  136 0.564583 216.878 303.664
  137 0.56875 206.446 301.619
  138 0.572917 223.558 304.634
  139 0.577083 198.008 304.876
  140 0.58125 226.124 306.925
  141 0.585417 218.8 302.747
  142 0.589583 211.068 300.778
  143 0.59375 220 299.251
  144 0.597917 198.01 298.44
  145 0.602083 225.436 298.288
  146 0.60625 222.422 300.436
  147 0.610417 200.132 295.444
  148 0.614583 232 298.745
  149 0.61875 199.094 301.533
  150 0.622917 225.644 300.693
  151 0.627083 219.222 302.606
  152 0.63125 198.04 300.47
  153 0.635417 220 302.489
  154 0.639583 199.172 303.359
  155 0.64375 227.636 298.963
  156 0.647917 217.746 300.63
  157 0.652083 205.816 304.972
  158 0.65625 223.63 306.252
  159 0.660417 205.558 305.516
  160 0.664583 223.498 299.451
  161 0.66875 226.912 298.966
  162 0.672917 202.826 297.223
  163 0.677083 227.206 301.612
  164 0.68125 198 297.224
  165 0.685417 216.364 292.99
  166 0.689583 229.602 293.111
  167 0.69375 202.804 295.585
  168 0.697917 233.23 301.585
  169 0.702083 198 295.234
  170 0.70625 211.05 299.05
  171 0.710417 233.766 301.186
  172 0.714583 201.478 303.139
  173 0.71875 223.706 306.915
  174 0.722917 198 307.161
  175 0.727083 214.606 302.98
  176 0.73125 225.394 298.775
  177 0.735417 206.27 300.434
  178 0.739583 223.73 296.913
  179 0.74375 198 301.701
  180 0.747917 222.488 300.929
  181 0.752083 222.476 299.767
  182 0.75625 211.036 298.928
  183 0.760417 220 298.582
  184 0.764583 198 300.012
  185 0.76875 224.548 299.353
  186 0.772917 223.338 299.18
  187 0.777083 200.114 300.61
  188 0.78125 232 300.512
  189 0.785417 199.062 302.818
  190 0.789583 222.438 299.628
  191 0.79375 222.462 300.806
  192 0.797917 198.038 304.747
  193 0.802083 220 300.754
  194 0.80625 199.212 297.75
  195 0.810417 226.508 295.032
  196 0.814583 218.664 299.373
  197 0.81875 206.158 296.723
  198 0.822917 223.458 296.347
  199 0.827083 205.974 300.245
  200 0.83125 220.784 297.018
  201 0.835417 228.712 295.31
  202 0.839583 203.764 291.455
  203 0.84375 226.766 294.542
  204 0.847917 198.008 296.228
  205 0.852083 212.9 298.329
  206 0.85625 231.78 301.44
  207 0.860417 204.68 300.989
  208 0.864583 232.632 297.058
  209 0.86875 198 300.615
  210 0.872917 210.604 298.72
  211 0.877083 231.394 298.605
  212 0.88125 204.712 300
  213 0.885417 223.29 296.685
  214 0.889583 198.04 294.455
  215 0.89375 216.166 289.463
  216 0.897917 223.276 297.703
  217 0.902083 207.374 292.654
  218 0.90625 223.144 297.054
  219 0.910417 198.228 295.312
  220 0.914583 221.696 297.752
  221 0.91875 222.612 299.448
  222 0.922917 211.464 296.474
  223 0.927083 220 303.997
  224 0.93125 198.004 304.172
  225 0.935417 218.796 300.925
  226 0.939583 228.406 300.575
  227 0.94375 200.794 301.988
  228 0.947917 232 299.493
  229 0.952083 199.122 299.298
  230 0.95625 213.074 294.938
  231 0.960417 231.322 296.657
  232 0.964583 198.482 295.619
  233 0.96875 220 294.364
  234 0.972917 199.266 294.827
  235 0.977083 222.822 293.44
  236 0.98125 222.034 297.304
  237 0.985417 206.418 294.758
  238 0.989583 223.46 297.026
  239 0.99375 206.12 293.662
  240 0.997917 217.626 293.037
16350000 240 51540.00000000001
  1 0.00208333 229.446 297.83
  2 0.00625 214.87 297.119
  3 0.0104167 227.43 299.967
  4 0.0145833 198 299.786
  5 0.01875 199.286 300.633
  6 0.0229167 230.654 298.755
  7 0.0270833 218.57 297.157
  8 0.03125 233.49 298.116
  9 0.0354167 198 297.47
  10 0.0395833 198.428 296.45
  11 0.04375 226.042 300.013
  12 0.0479167 221.874 300.146
  13 0.0520833 223.656 300.613
  14 0.05625 198.028 297.858
  15 0.0604167 207.8 297.784
  16 0.0645833 222.578 305.056
  17 0.06875 216.478 300.8
  18 0.0729167 223.116 297.049
  19 0.0770833 203.014 294.761
  20 0.08125 221.568 294.742
  21 0.0854167 217.942 302.024
  22 0.0895833 211.476 298.547
  23 0.09375 220 297.145
  24 0.0979167 211.638 296.224
  25 0.102083 221.758 294.842
  26 0.10625 212.304 294.724
  27 0.110417 200.3 294.107
  28 0.114583 232 295.537
  29 0.11875 207.99 295.59
  30 0.122917 229.444 295.417
  31 0.127083 206.544 292.022
  32 0.13125 198.022 296.78
  33 0.135417 220 298.431
  34 0.139583 208.876 291.62
  35 0.14375 231.5 295.815
  36 0.147917 204.102 296.188
  37 0.152083 206.468 295.262
  38 0.15625 223.054 296.138
  39 0.160417 210.522 300.528
  40 0.164583 235.508 297.784
  41 0.16875 209.966 298.527
  42 0.172917 203.792 295.726
  43 0.177083 226.212 296.41
  44 0.18125 200.502 299.076
  45 0.185417 227.13 302.847
  46 0.189583 216.25 299.03
  47 0.19375 203.864 298.993
  48 0.197917 232.254 293.604
  49 0.202083 200.024 296.843
  50 0.20625 223.146 300.817
  51 0.210417 219.196 304.105
  52 0.214583 202.58 303.962
  53 0.21875 223.054 298.245
  54 0.222917 204.948 299.76
  55 0.227083 229.186 297.873
  56 0.23125 203.866 297.991
  57 0.235417 206.988 295.498
  58 0.239583 223.012 300.391
  59 0.24375 212.31 295.065
  60 0.247917 226.71 297.628
  61 0.252083 203.9 297.447
  62 0.25625 211.08 297.366
  63 0.260417 220 299.567
  64 0.264583 208.858 299.282
  65 0.26875 230.058 302.749
  66 0.272917 206.956 303.227
  67 0.277083 200.128 303.044
  68 0.28125 232 301.119
  69 0.285417 203.312 302.429
  70 0.289583 239.016 302.019
  71 0.29375 201.672 302.459
  72 0.297917 198 304.838
  73 0.302083 220 298.57
  74 0.30625 204.368 299.503
  75 0.310417 240.084 302.761
  76 0.314583 200.236 303.59
  77 0.31875 206.244 303.694
  78 0.322917 223.068 301.131
  79 0.327083 208.216 295.265
  80 0.33125 243.926 296.053
  81 0.335417 203.858 300.468
  82 0.339583 203.63 302.07
  83 0.34375 226.37 301.077
  84 0.347917 198.688 302.541
  85 0.352083 235.326 300.138
  86 0.35625 209.972 298.556
  87 0.360417 203.556 296.298
  88 0.364583 232.458 301.797
  89 0.36875 198.442 304.997
  90 0.372917 230.508 301.98
  91 0.377083 213.942 298.645
  92 0.38125 201.838 300.373
  93 0.385417 223.27 296.271
  94 0.389583 198.63 300.889
  95 0.39375 230.494 297.525
  96 0.397917 208.872 296.402
  97 0.402083 206.8 297.882
  98 0.40625 223.204 298.156
  99 0.410417 198.68 300.055
  100 0.414583 232.718 299.147
  101 0.41875 211.446 309.527
  102 0.422917 211.156 312.106
  103 0.427083 220 310.847
  104 0.43125 198.432 309.333
  105 0.435417 230.914 305.254
  106 0.439583 216.356 305.814
  107 0.44375 200.298 301.336
  108 0.447917 232 304.139
  109 0.452083 199.276 306.368
  110 0.45625 225.142 305.376
  111 0.460417 219.564 303.474
  112 0.464583 198.018 304.415
  113 0.46875 220 304.718
  114 0.472917 199.19 304.171
  115 0.477083 231.618 304.982
  116 0.48125 213.854 307.98
  117 0.485417 205.882 304.282
  118 0.489583 223.456 304.97
  119 0.49375 205.756 306
  120 0.497917 231.548 302.344
  121 0.502083 218.694 307.301
  122 0.50625 202.992 299.811
  123 0.510417 227.01 304.26
  124 0.514583 198.002 303.682
  125 0.51875 224.664 305.001
  126 0.522917 221.332 305.099
  127 0.527083 202.982 302.098
  128 0.53125 233.02 302.277
  129 0.535417 198 307.102
  130 0.539583 221.18 308.491
  131 0.54375 223.73 308.218
  132 0.547917 201.556 305.113
  133 0.552083 223.534 306.909
  134 0.55625 198.004 307.437
  135 0.560417 224.248 308.297
  136 0.564583 215.748 304.824
  137 0.56875 206.518 306.914
  138 0.572917 223.482 310.952
  139 0.577083 198.004 307.239
  140 0.58125 225.108 304.552
  141 0.585417 219.812 302.419
  142 0.589583 211.076 302.587
  143 0.59375 220 300.302
  144 0.597917 198.008 299.13
  145 0.602083 225.036 300.278
  146 0.60625 222.842 300.134
  147 0.610417 200.114 302.428
  148 0.614583 232 306.256
  149 0.61875 199.05 304.546
  150 0.622917 225.016 301.072
  151 0.627083 219.918 301.608
  152 0.63125 198.016 306.664
  153 0.635417 220.002 304.993
  154 0.639583 199.192 302.409
  155 0.64375 232.4 303.041
  156 0.647917 213.14 300.04
  157 0.652083 205.738 301.387
  158 0.65625 223.528 306.311
  159 0.660417 205.794 304.823
  160 0.664583 230.758 299.957
  161 0.66875 219.442 299.981
  162 0.672917 203.008 301.492
  163 0.677083 226.998 301.636
  164 0.68125 198 302.713
  165 0.685417 220.854 297.48
  166 0.689583 225.138 296.522
  167 0.69375 203.002 298.867
  168 0.697917 233.006 307.044
  169 0.702083 198 301.368
  170 0.70625 213.604 301.721
  171 0.710417 231.242 293.832
  172 0.714583 201.512 295.237
  173 0.71875 223.642 295.277
  174 0.722917 198 296.739
  175 0.727083 215.32 297.171
  176 0.73125 224.678 294.786
  177 0.735417 206.464 298.56
  178 0.739583 223.538 297.788
  179 0.74375 198 295.569
  180 0.747917 216.706 299.123
  181 0.752083 228.186 295.896
  182 0.75625 211.108 298.542
  183 0.760417 220 292.786
  184 0.764583 198 297.528
  185 0.76875 218.104 300.928
  186 0.772917 229.65 296.664
  187 0.777083 200.246 300.604
  188 0.78125 232 303.425
  189 0.785417 199.07 305.014
  190 0.789583 216.696 299.692
  191 0.79375 228.21 300.54
  192 0.797917 198.024 295.537
  193 0.802083 220 304.336
  194 0.80625 199.142 301.854
  195 0.810417 219.508 298.57
  196 0.814583 225.7 295.884
  197 0.81875 206.144 299.68
  198 0.822917 223.506 295.541
  199 0.827083 205.778 297.424
  200 0.83125 214.108 296.046
  201 0.835417 235.41 293.774
  202 0.839583 203.678 295.492
  203 0.84375 227.026 296.478
  204 0.847917 198.002 297.845
  205 0.852083 205.868 298.778
  206 0.85625 237.668 295.579
  207 0.860417 205.606 291.494
  208 0.864583 232.856 295.601
  209 0.86875 198 291.766
  210 0.872917 202.158 290.034
  211 0.877083 238.37 294.266
  212 0.88125 205.998 294.475
  213 0.885417 223.474 293.337
  214 0.889583 198.004 296.872
