# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 100
78 269500 3624 -16941.6 -21885.3 -5283.5
79 273000 3623 3303.72 -35.9231 -15154.6
80 276500 3622 -10399.2 1369.83 4487.69
81 280000 3621 -281.177 13025.1 -631.196
82 283500 3620 26693.8 -12964.3 25810.3
83 287000 3619 -14815.7 -1290.25 -12146.4
84 290500 3618 15422.1 -10949.7 4394.41
85 294000 3617 6267.03 22537.2 -4935.99
86 297500 3616 2938.62 -9926.87 1157.72
87 301000 3615 -4225.83 -3879.62 2375.56
88 304500 3614 905.581 -8699.39 -13124.6
89 308000 3613 -3542.68 -4130.7 13035
90 311500 3612 -14463.8 -157.516 6440.08
91 315000 3611 -9272.82 -1504.45 -11930.9
92 318500 3610 -11803.6 8213.53 -12509
93 322000 3609 -4515.86 1078.14 10114.8
94 325500 3608 8878.07 3107.67 4417.66
95 329000 3607 -10468.1 -16973.6 1931.75
96 332500 3606 3887.63 -2881.11 5042.79
97 336000 3605 -5310.7 -877.115 22508.2
98 339500 3604 -8418.03 -8690.76 -10511.9
99 343000 3603 4913.3 12883.1 -6556.86
100 346500 3602 -8918.19 -3677.2 -7200.54
13300000 100
1 0 3801 800453 780315 785385
2 3500 3800 22832.2 10702.4 36669.9
3 7000 3799 14653 -2139.77 10199.6
4 10500 3798 -11454.4 -9621.41 423.703
5 14000 3797 5877.97 2968.75 1944.47
6 17500 3796 -23828.5 -15713.6 -5162
7 21000 3795 3408.88 -1407.03 9428.22
8 24500 3794 -9148.72 16656 -13636.1
9 28000 3793 -7610.89 -6141.75 -20976.4
10 31500 3792 7719.9 1564.56 -6247.4
11 35000 3791 -16066.3 -5621.01 -2933.59
12 38500 3790 -16364 -15940.6 6453.99
13 42000 3789 -4337.9 12631.4 6613.35
14 45500 3788 652.554 -2663.19 7096.04
15 49000 3787 2935.91 -31078.5 8322.66
16 52500 3786 -2142.58 7958.24 7740.6
17 56000 3785 -7483.71 3658.48 12971.5
18 59500 3784 1981.5 6404.94 -2414.83
19 63000 3783 6451.31 4534.29 -10277
20 66500 3782 -12999.9 -9643.5 10043.1
21 70000 3781 4044.99 -23242 5785.82
22 73500 3780 -2348.18 8299.38 4707.44
23 77000 3779 12942.3 27005.3 20330.5
24 80500 3778 -7874.9 -3854.5 -866.504
25 84000 3777 2035.12 6103.21 -6697.09
26 87500 3776 -4934.38 13442.1 -23507.5
27 91000 3775 12608.3 -25471.2 -14626.8
28 94500 3774 7483.21 -4551.49 934.031
29 98000 3773 -4366.5 -17689.3 -16416.9
30 101500 3772 -14831.9 -11474.9 -26393
31 105000 3771 7975.51 40981.2 -9232.59
32 108500 3770 16722.8 21842 7283.4
33 112000 3769 1064.05 15186.6 -740.826
34 115500 3768 2783.71 9703.07 6636.62
35 119000 3767 -20726.9 14588.1 12093.2
36 122500 3766 -1625.06 -12503.6 2041.98
37 126000 3765 3813.94 -7792 -5146.71
38 129500 3764 16427.6 6287.59 -3496.03
39 133000 3763 -14138.7 -11477.5 -2196.64
40 136500 3762 -17672.4 11672.8 -3025.81
41 140000 3761 19062.1 3436.44 22648.8
42 143500 3760 -13311.5 -6343.27 14679.6
43 147000 3759 890.638 15978.9 5677.97
44 150500 3758 -8023.28 9373.46 8059.5
45 154000 3757 -8923.53 -14885.8 -568.856
46 157500 3756 -9211.81 -11391.8 10860.5
47 161000 3755 -7049.15 -11597.9 -16553.2
48 164500 3754 26401.8 12752.8 -24512.1
49 168000 3753 781.186 -13194.3 -14048.5
50 171500 3752 8820.92 33765.6 -10033.5
51 175000 3751 -8882.28 2279.4 -5029.98
52 178500 3750 -9227.04 9672.64 -496.733
53 182000 3749 670.232 17789 18102.2
54 185500 3748 8382.81 -25961 -10777.2
55 189000 3747 7046.02 -7252.25 -13111.6
56 192500 3746 5799.21 -4080.99 -34.2523
57 196000 3745 -14388.4 -1416.29 -21296
58 199500 3744 15804.1 -3339.79 238.623
59 203000 3743 -3103.37 16886.8 -3106.64
60 206500 3742 23629.3 25122.9 -19557.8
61 210000 3741 -1250.86 -6886.43 13551.1
62 213500 3740 22799 22451.6 -24407.8
63 217000 3739 -28603.3 12616.9 -5467.92
64 220500 3738 12935 17411.4 14694.2
65 224000 3737 -3342.74 16047.5 10406.6
66 227500 3736 21790 -773.803 1325.86
67 231000 3735 2395.69 -23937.8 5371.05
68 234500 3734 17208.2 -8595.86 -6132.23
69 238000 3733 -10298.2 -514.249 -13749.4
70 241500 3732 11526 -2080.66 -2042.32
71 245000 3731 -2458 456.399 -446.227
72 248500 3730 5171.62 19444.3 -11326.2
73 252000 3729 23867.7 6749.6 -10586.9
74 255500 3728 -5167.25 -14835 -4762.42
75 259000 3727 7654.85 -1967.2 5621.9
76 262500 3726 13869.5 -114.473 9195.9
77 266000 3725 25670.2 -12699.4 -19853.7
78 269500 3724 -19729.7 -24372.1 -4886.43
79 273000 3723 7450.63 -1251.59 -15317.2
80 276500 3722 -11493.2 -181.474 3478.21
81 280000 3721 -1216.09 10839.5 -25.1507
82 283500 3720 27582.6 -11315.1 25289.5
83 287000 3719 -11504.6 -3953.4 -11787.1
84 290500 3718 13020.3 -7119.47 4934.29
85 294000 3717 6597.72 16188.7 -8274.31
86 297500 3716 2764.43 -7451.77 -124.947
87 301000 3715 -3311.28 -2032.46 2535.79
88 304500 3714 2786.94 -7869.46 -11234.2
89 308000 3713 -2710.4 -3149.59 9991.22
90 311500 3712 -14480.7 -2604.53 7142.28
91 315000 3711 -12610 1260.48 -14011.7
92 318500 3710 -9970.39 8268.03 -14759.6
93 322000 3709 -4172.51 3576.83 8219.18
94 325500 3708 11121.7 3011.34 5908.43
95 329000 3707 -10810.7 -15797.9 2087.33
96 332500 3706 3951.08 -3162.8 3111.34
97 336000 3705 -6052.08 -2668.05 24101.4
98 339500 3704 -6770.77 -7493.25 -12160.4
99 343000 3703 7150.31 16246.4 -4072.91
100 346500 3702 -10304.2 -7958.05 -3482.78
13650000 100
1 0 3901 800247 783152 784720
2 3500 3900 24155 7133.39 33454.2
3 7000 3899 14312.6 -2245.14 10765.9
4 10500 3898 -8994.2 -10696.4 1856.31
5 14000 3897 7155.56 -1869.03 950.45
6 17500 3896 -24538.2 -13225.6 -4687.02
7 21000 3895 859.576 -2401.72 11165.8
8 24500 3894 -6406.79 13861 -16034.1
9 28000 3893 -6845.08 -5672.38 -18959
10 31500 3892 6264.87 832.542 -5126.66
11 35000 3891 -18743.5 -7751.26 -2741.56
12 38500 3890 -15910.4 -12971.5 3691.2
13 42000 3889 -4744.54 16330.5 10540.4
14 45500 3888 -349.906 -4258.78 5749.96
15 49000 3887 4679.27 -27568.3 7511.87
16 52500 3886 -1722.34 5914.82 8694.01
17 56000 3885 -5978.67 4344.59 11066
18 59500 3884 3861.14 9389.94 454.185
19 63000 3883 8926.64 2035.83 -7723.67
20 66500 3882 -10041.9 -12600.1 9346.41
21 70000 3881 6950.96 -20666 7244.6
22 73500 3880 -1219.32 4368.79 3789.49
23 77000 3879 10959.7 27303.6 16063.1
24 80500 3878 -5254.59 -4705.71 -3450.99
25 84000 3877 1830.61 7226.05 -3480.4
26 87500 3876 -11135.1 16556.3 -23055.1
27 91000 3875 11631.2 -24061.4 -14686.6
28 94500 3874 8030.74 -5137.81 1212.37
29 98000 3873 -5500.13 -17957.4 -18357.3
30 101500 3872 -16131.4 -11023.1 -25312.7
31 105000 3871 8308.14 39343.7 -8271.84
32 108500 3870 16402.3 22058 4413.14
33 112000 3869 -312.786 12284.7 1178.94
34 115500 3868 -901.58 7849.01 6613.48
35 119000 3867 -19692.7 16829.1 9458.85
36 122500 3866 2636.92 -13411.3 3964.62
37 126000 3865 4477.85 -6384.89 -2360.77
38 129500 3864 18972.1 9297.11 -3454.79
39 133000 3863 -10910.7 -10802.7 -1689.67
40 136500 3862 -19892.2 9645.4 -2176.91
41 140000 3861 18334.2 2898.56 16579.4
42 143500 3860 -12311.6 -7772.15 17640.7
43 147000 3859 374.206 17756.7 2674.78
44 150500 3858 -7743.39 10337 5338.74
45 154000 3857 -5595.39 -17039.3 794.067
46 157500 3856 -5444.81 -8885.45 11086.9
47 161000 3855 -9789.9 -10012.8 -20014
48 164500 3854 29648.6 12841.6 -22853.9
49 168000 3853 4431.99 -13671 -15849.9
50 171500 3852 9155.51 27991.1 -10927.6
51 175000 3851 -6141.77 1419.39 -4663.23
52 178500 3850 -9416.39 12731.8 -3190.09
53 182000 3849 -707.147 16666.5 15621.8
54 185500 3848 8123.45 -26526.1 -9260.06
55 189000 3847 8711.9 -7949.32 -10355.2
56 192500 3846 5497.19 -2989.84 324.806
57 196000 3845 -16700.3 -2743.31 -20051.7
58 199500 3844 16716.3 -2774.28 469.595
59 203000 3843 -2080.44 16059.2 -4992.26
60 206500 3842 20528 28362.2 -19380.3
61 210000 3841 -5093.9 -6251.87 11744.8
62 213500 3840 23767.9 18046.8 -24823.8
63 217000 3839 -27678.5 12413.9 -2086.23
64 220500 3838 12976.2 17553.8 13227.7
65 224000 3837 1027.41 14382.4 9390.35
66 227500 3836 23098.4 -1567.72 1904.23
67 231000 3835 4192.49 -24682.4 4848.67
68 234500 3834 17188.2 -7305.96 -4435.66
69 238000 3833 -7764.2 -1112.21 -14940
70 241500 3832 7627.12 -1918.98 -3997.84
71 245000 3831 -2737.99 -96.4321 -1093.31
72 248500 3830 7173.54 22872.6 -10590.1
73 252000 3829 20145.7 5075.44 -9267.74
74 255500 3828 -7644.29 -15454.9 -2786.66
75 259000 3827 7557.72 -465.149 7929.68
76 262500 3826 12973.1 1764.12 9211.1
77 266000 3825 17883.4 -10289.3 -21830.8
78 269500 3824 -20176.9 -24924.5 -3862.73
79 273000 3823 8721.86 -2049.1 -15914.8
80 276500 3822 -11798.1 -1631.37 6775.31
81 280000 3821 -1841.13 6533.61 -1133.86
82 283500 3820 29255.2 -9926.17 20615.7
83 287000 3819 -9045.17 -4130.4 -12686.4
84 290500 3818 11704.6 -5332.97 4711.17
85 294000 3817 8244.15 19471.3 -9879.22
86 297500 3816 6978.04 -10213 -477.799
87 301000 3815 -630.786 -3720.74 3581.7
88 304500 3814 1721.15 -3442.64 -12480.7
89 308000 3813 -4975.09 -3484.09 8674.1
90 311500 3812 -15127.3 -3026.31 5170.11
91 315000 3811 -14447.4 857.193 -13219.7
92 318500 3810 -9889.58 4956.81 -14830.9
93 322000 3809 -2177.04 3184.21 9971.52
94 325500 3808 11650.9 3367.05 4958.3
95 329000 3807 -11281.4 -18532.3 2209.07
96 332500 3806 5665.68 -1719.46 1428.25
97 336000 3805 -10316.2 -3530.49 20038.8
98 339500 3804 -7412.84 -10068.7 -9334.87
99 343000 3803 8104.75 16999.3 -2291.26
100 346500 3802 -9325.58 -4864.38 -1638.23
14000000 100
1 0 4001 806541 783250 782141
2 3500 4000 23471.5 11637.6 31924.2
3 7000 3999 14108 -5021.43 10339.7
4 10500 3998 -15471.7 -10271.3 2010.18
5 14000 3997 8205.32 -1163.63 2230.95
6 17500 3996 -22797.2 -14110.4 -3263.48
7 21000 3995 1981.48 -717.448 14273.5
8 24500 3994 -10662.7 17355.7 -14850.7
9 28000 3993 -1844.41 -6298.54 -18028.1
10 31500 3992 8110.17 -2010.73 -4571.11
11 35000 3991 -18531 -5931.39 -1070.67
12 38500 3990 -18053.6 -12754.8 3148.05
13 42000 3989 -7012.7 14883.5 12195.8
14 45500 3988 1079.6 -1357.36 4934.44
15 49000 3987 623.71 -23997.5 6494.17
16 52500 3986 -3761.34 3755.66 10171.1
17 56000 3985 -6856.08 1192.22 13258.5
18 59500 3984 10599.4 7160.82 1276.83
19 63000 3983 14028.5 1563.65 -6695.47
20 66500 3982 -6857.41 -11633.8 10277.6
21 70000 3981 616.694 -20208.9 5117.81
22 73500 3980 -1865.03 4702.01 4512.62
23 77000 3979 9517.79 24548.9 19750
24 80500 3978 -2513.97 -8470.64 -5828.11
25 84000 3977 1920.31 5620.81 -1912.96
26 87500 3976 -10687.1 15130.2 -21224.9
27 91000 3975 9998.77 -23864.7 -14583.8
28 94500 3974 7228.62 -6887.61 1533.4
29 98000 3973 -3492.3 -18126.7 -16134.4
30 101500 3972 -14759.5 -9656.01 -26368.6
31 105000 3971 8034.58 37420 -5807.11
32 108500 3970 12487.8 19560.9 2676.2
33 112000 3969 -2142.2 13484.4 3444.35
34 115500 3968 -1680.93 10240.7 7642
35 119000 3967 -17317.5 16155.6 10184.4
36 122500 3966 1913.28 -12466.5 2453.78
37 126000 3965 3646.94 -6267.93 124.086
38 129500 3964 17428.7 6091.68 -2296.75
39 133000 3963 -8760.54 -12732.5 -2256.64
40 136500 3962 -22158.4 12138.3 -3911.94
41 140000 3961 18729.6 4170.48 16742.6
42 143500 3960 -9932.58 -9980.29 18935.7
43 147000 3959 808.932 16477.3 3015.97
44 150500 3958 -11475.1 10985.6 4571.09
45 154000 3957 -10837.3 -20193.9 567.337
46 157500 3956 -6693.61 -7735.77 9862.35
47 161000 3955 -4555.05 -8556.59 -18102.9
48 164500 3954 32200.6 11399.9 -20185.3
49 168000 3953 363.156 -15389.3 -15824.7
50 171500 3952 9949.8 28156.9 -9214.01
51 175000 3951 -9126.81 4255.31 -794.334
52 178500 3950 -7189.45 11495 -1414.51
53 182000 3949 -4897.68 15332.5 15177.7
54 185500 3948 3839.68 -25227.2 -7558.59
55 189000 3947 5631.91 -8889.49 -8887.6
56 192500 3946 8456.49 -1598.16 413.263
57 196000 3945 -15859.6 -526.954 -19905.4
58 199500 3944 19910.3 -3657.97 3832.78
59 203000 3943 -4712.13 14616.2 -3517.87
60 206500 3942 20491.7 28300.4 -18703.9
61 210000 3941 -5970.44 -5328.89 10975.2
62 213500 3940 20427 18292.7 -28563.2
63 217000 3939 -30059.2 14328.7 1037.13
64 220500 3938 16046.4 17298.4 15821.5
65 224000 3937 4616.81 14606.7 7441.18
66 227500 3936 27242.1 659.485 2189.24
67 231000 3935 5262.37 -24843.3 4808.02
68 234500 3934 12603.7 -7127.29 -5416.03
69 238000 3933 -8956 126.765 -13879
70 241500 3932 8446.51 -2010.07 -3945.22
71 245000 3931 -3019.6 325.599 -2079.7
72 248500 3930 2887.1 22546.9 -12330.8
73 252000 3929 20107.5 6864.56 -7563.02
74 255500 3928 -3969.54 -17857.9 -4333.82
75 259000 3927 9474.22 -301.28 11060.6
76 262500 3926 14641.1 3518.92 10404
77 266000 3925 15587.3 -10424.6 -23035.8
78 269500 3924 -20163.7 -27288.3 -4371.23
79 273000 3923 6761.68 -3229.83 -17870.2
80 276500 3922 -14519.7 -420.187 5153.72
81 280000 3921 -2666.1 4693.4 14.2157
82 283500 3920 31542.2 -9546.78 18699.5
83 287000 3919 -6519.75 -2502.98 -11090.3
84 290500 3918 13116.9 -6080.92 1680.94
85 294000 3917 9516.01 20585.1 -8626.7
86 297500 3916 6572.7 -9277.84 -2405.3
87 301000 3915 781.856 -6434.32 4939.33
88 304500 3914 3731.94 -6881.77 -10497.1
89 308000 3913 -5359.1 -2074.87 5586.12
90 311500 3912 -15236.9 1045.6 3102.59
91 315000 3911 -13371.4 2454.17 -9714.79
92 318500 3910 -8525.56 6416.84 -13766.5
93 322000 3909 1546.12 1908.18 10364.5
94 325500 3908 11820.4 903.311 214.016
95 329000 3907 -12899.9 -19334.7 1707.95
96 332500 3906 4137.12 115.156 -765.273
97 336000 3905 -12081.4 -2034.91 20082.3
98 339500 3904 -12098.9 -10508.2 -13076.4
99 343000 3903 6466.67 14941.6 -2617.69
100 346500 3902 -9242.66 -5258.93 186.036
14350000 100
1 0 4101 806992 785104 786075
2 3500 4100 25196.7 11797.5 31322.3
3 7000 4099 11532.9 -7834.41 12277.3
4 10500 4098 -17155.7 -10014.1 3460.2
5 14000 4097 6835.79 -1332.51 1257.67
6 17500 4096 -23472.8 -16341.1 2317.22
7 21000 4095 3266.91 -2261.74 11947.8
8 24500 4094 -7941.65 13585.9 -9967.44
9 28000 4093 -1306.78 -1801.11 -16074.7
10 31500 4092 7065.81 -1270.99 -4331.49
11 35000 4091 -18705.4 -6140.73 134.907
12 38500 4090 -16628.9 -10309.4 2627.22
13 42000 4089 -6496.76 18830.6 11596.4
14 45500 4088 2585.47 -4139.77 2685.23
15 49000 4087 -8.65773 -27124 7537.32
16 52500 4086 -3792.82 2779.04 8737.45
17 56000 4085 -10029.1 -489.028 12596.1
18 59500 4084 10050.3 5822.33 4800.41
19 63000 4083 10570 435.064 -8500.83
20 66500 4082 -7681.7 -10586.7 12632.2
21 70000 4081 4023.35 -19430.4 868.847
22 73500 4080 1796.52 5868.89 2136.71
23 77000 4079 8864.46 23644.4 17639.7
24 80500 4078 -4532.68 -10812.9 -6125.08
25 84000 4077 -3022.53 5637.42 -4827.05
26 87500 4076 -10184 16462.4 -20620.5
27 91000 4075 9926.64 -24431.1 -14490.2
28 94500 4074 4759.15 -5774.37 1945.71
29 98000 4073 -4430.63 -18290.4 -18534.5
30 101500 4072 -12888 -7384.84 -29623.7
31 105000 4071 7662.08 35006.7 -2944.18
32 108500 4070 11544.7 14963.2 4949.46
33 112000 4069 533.795 11731.7 4605.11
34 115500 4068 -1237.66 11682.9 8854.25
35 119000 4067 -16498.5 14729.9 7935.44
36 122500 4066 78.8463 -9570.33 5679.36
37 126000 4065 3375.04 -6569.8 651.445
38 129500 4064 18981.7 5715.15 1549.34
39 133000 4063 -6390.94 -13461.8 -2453.17
40 136500 4062 -23828.8 14046.9 -3892.1
41 140000 4061 20831.7 4394.25 17370.2
42 143500 4060 -10547.1 -6090.88 20735
43 147000 4059 1900.19 14493 7002.12
44 150500 4058 -8491.69 8419.19 7345.69
45 154000 4057 -12267.9 -22207.8 4403.82
46 157500 4056 -6491.12 -2928.16 9041.81
47 161000 4055 -10152.7 -6378.68 -19418.3
48 164500 4054 29469.8 8634.96 -16595.4
49 168000 4053 -172.477 -15468.9 -15071.3
50 171500 4052 14512.8 31763 -5588.93
51 175000 4051 -6096.39 5940.96 1860.66
52 178500 4050 -3607.72 13975.7 -879.832
53 182000 4049 -8913.48 14618 14434.4
54 185500 4048 93.4174 -24887.1 -9497.11
55 189000 4047 418.387 -8281 -8848.8
56 192500 4046 10826.5 -5119.92 428.925
57 196000 4045 -18482.1 -2251.3 -22681.4
58 199500 4044 18685.3 -1683.06 3743.14
59 203000 4043 -6012.99 17592.8 -3916.9
60 206500 4042 19212.7 28994.7 -21811.7
61 210000 4041 -3263.85 -3241.61 11184.3
62 213500 4040 20957.2 19455.6 -29346.2
63 217000 4039 -30148.5 16869.8 -4427.77
64 220500 4038 12242.3 17958.8 15767.7
65 224000 4037 1216.81 15849.5 3219.71
66 227500 4036 26978.8 -258.746 771.72
67 231000 4035 6053.08 -26001.8 4194.98
68 234500 4034 11032.1 -9830.13 -6172.28
69 238000 4033 -6060.13 1432.68 -11930.6
70 241500 4032 8136.31 58.0212 -6155.19
71 245000 4031 -1264.75 4415.64 -6956
72 248500 4030 2842.48 21226.7 -14418.8
73 252000 4029 21693.4 2691.9 -7730.6
74 255500 4028 -2970.3 -20143.3 -3579.75
75 259000 4027 9300.41 -213.163 13637
76 262500 4026 14416.7 1363.23 7733.96
77 266000 4025 13816.4 -10045.2 -23577
78 269500 4024 -20125 -29932 -5190.73
79 273000 4023 8142.7 -3430.39 -19471.4
80 276500 4022 -14286.6 -3519.71 7496.74
81 280000 4021 -210.818 1208.19 2264.67
82 283500 4020 33387.7 -7931.18 16808.3
83 287000 4019 -6957.53 -298.341 -9500.84
84 290500 4018 13835.8 -9902.51 1424.69
85 294000 4017 9351.24 21387.3 -6770.06
86 297500 4016 5453.1 -8130.36 -2262.93
87 301000 4015 3519.92 -9155.77 4892.87
88 304500 4014 2964.96 -7190.25 -11348.6
89 308000 4013 -3433.14 -192.16 4209.13
90 311500 4012 -14448.4 1014.18 2049.21
91 315000 4011 -13463.2 2961.98 -9521.47
92 318500 4010 -5755.56 6047.02 -10149.3
93 322000 4009 2017.82 -1399.88 6338.59
94 325500 4008 7474.21 -315.606 -1342.44
95 329000 4007 -13405.7 -20211.2 2322.04
96 332500 4006 5169.86 -90.0878 -1464.66
97 336000 4005 -12463.2 2124.33 21228.8
98 339500 4004 -12957.9 -4943.8 -16802.1
99 343000 4003 6147.76 11770.7 -2514.34
100 346500 4002 -9836.42 -3514.28 -1262.28
14700000 100
1 0 4201 806778 782366 786313
2 3500 4200 26804.6 12496.7 27360.9
3 7000 4199 11402.3 -9265.81 12353.2
4 10500 4198 -17289.1 -11640.4 6249.2
5 14000 4197 5845.73 -3036.84 -96.5002
6 17500 4196 -20807 -15147.1 3127.47
7 21000 4195 1249.29 1262.97 9286.3
8 24500 4194 -8697.98 18121.5 -6825.26
9 28000 4193 -647.64 640.285 -14594.7
10 31500 4192 5641.24 -4408.47 -6451.77
11 35000 4191 -18317.5 -8549.73 5816.94
12 38500 4190 -16463.1 -10668 452.249
13 42000 4189 -7616.54 21233.3 9186.35
14 45500 4188 1985.4 -877.744 3666.76
15 49000 4187 424.821 -24979.4 9400.06
16 52500 4186 -4447.98 2884.68 7530.76
17 56000 4185 -7096.46 979.276 15287.4
18 59500 4184 10835.2 1453.62 5416.46
19 63000 4183 10406.7 1233.87 -7736.63
20 66500 4182 -9349.01 -7752.73 12473.2
21 70000 4181 2525.36 -18093 2602.66
22 73500 4180 4184.22 5000.48 2253.18
23 77000 4179 8830.21 23460.9 15211.7
24 80500 4178 -4722.51 -12198.1 -4050.13
25 84000 4177 -3779.99 5277.8 -2110.17
26 87500 4176 -9857.07 14835.3 -24417.1
27 91000 4175 8286.92 -22740.9 -14757.3
28 94500 4174 5620.14 -3854.56 1196.82
29 98000 4173 -5096.12 -19301.9 -21863.9
30 101500 4172 -9288.48 -6323.96 -30404
31 105000 4171 8104.44 35384.5 -1449.34
32 108500 4170 12627.2 15841.3 2548.01
33 112000 4169 1147.57 11812.3 3357.84
34 115500 4168 -4562.48 10835.8 8774.9
35 119000 4167 -16892.5 15155.6 8274.88
36 122500 4166 -1830.59 -12309.5 1549.46
37 126000 4165 2562.83 -6212.63 -4076.75
38 129500 4164 18172.4 7880.7 7243.17
39 133000 4163 -6804.91 -13393.4 -7079.56
40 136500 4162 -21320.8 14125.1 -3346.92
41 140000 4161 20763.2 3702.69 19070.8
42 143500 4160 -11683.2 -7657.8 17086.8
43 147000 4159 271.023 12770.6 7612.16
44 150500 4158 -9945.17 5399.93 4411.45
45 154000 4157 -14964 -21663.9 6562.23
46 157500 4156 -7649.94 -1813.02 5708.19
47 161000 4155 -11391.2 -6005.08 -22763.2
48 164500 4154 28170.6 7700.74 -12492.7
49 168000 4153 133.138 -15719.1 -17868.3
50 171500 4152 10647.2 31816.8 -4968.38
51 175000 4151 -6380.45 5278.71 2169.28
52 178500 4150 -3885.32 13788.7 -1139.5
53 182000 4149 -6578.14 16859.1 13299.5
54 185500 4148 2028.69 -26302.6 -6108.43
55 189000 4147 -1322.18 -11816.6 -9260.51
56 192500 4146 6960.01 -6010.78 303.412
57 196000 4145 -19046.8 -989.463 -20245.8
58 199500 4144 17878.4 526.442 4726.42
59 203000 4143 -4684.79 16672.4 -4684.01
60 206500 4142 23098.3 28088.2 -22817.9
61 210000 4141 -3988.72 -2044.6 13208.1
62 213500 4140 21655.4 19917.2 -26939.2
63 217000 4139 -29592 12259.9 -10188
64 220500 4138 9407.05 22843 19701
65 224000 4137 221.534 15478.7 2701.3
66 227500 4136 26768.6 -2461 -2880.03
67 231000 4135 9329.34 -26355.9 3495.36
68 234500 4134 12817.7 -7546.16 -4335.03
69 238000 4133 -6037.22 1702.84 -11178.3
70 241500 4132 9387.18 1896.29 -4944.24
71 245000 4131 -1878.24 3268.69 -6083.08
72 248500 4130 594.522 22113 -11307.9
73 252000 4129 19185.7 174.261 -9686.74
74 255500 4128 -631.464 -19750.5 -3858.3
75 259000 4127 11833.2 -1236.59 17124.6
76 262500 4126 13248 3178.88 2016.78
77 266000 4125 13892.3 -7919.03 -21473.2
78 269500 4124 -20282.6 -28525.9 -1954.11
79 273000 4123 5113.82 -3554.76 -22966.3
80 276500 4122 -12826.3 -2804.64 9525.36
81 280000 4121 -450.804 -1922.62 -3297.17
82 283500 4120 34189.4 -7590.52 18687.7
83 287000 4119 -6758.03 732.583 -12139.3
84 290500 4118 11777.4 -8804.03 -1083.35
85 294000 4117 6054.28 18409.1 -3406.12
86 297500 4116 3786.97 -8596.14 -6321
87 301000 4115 3493.29 -10739.8 6023.88
88 304500 4114 6759.2 -4988.28 -11833.4
89 308000 4113 -857.174 -112.08 3796.65
90 311500 4112 -12955.6 253.57 -1240.47
91 315000 4111 -6984.94 2995.08 -9242.58
92 318500 4110 -3839.1 4972.74 -7179.14
93 322000 4109 -401.779 -3555.84 6893.09
94 325500 4108 5777.56 -516.008 2937.8
95 329000 4107 -13756.7 -20229.3 3862.89
96 332500 4106 7033.99 1822.18 -1732.71
97 336000 4105 -12636.7 2270.81 19880.9
98 339500 4104 -12997 -5102.96 -16813.8
99 343000 4103 6656.21 12145.7 -907.796
100 346500 4102 -12823.1 -4668.17 -2647.91
15050000 100
1 0 4301 807883 779610 785414
2 3500 4300 29155.2 12202.2 27465.9
3 7000 4299 10404.4 -9961.84 10411.3
4 10500 4298 -17176.2 -11484.7 6600.94
5 14000 4297 6343.95 -3551.18 551.817
6 17500 4296 -18281 -15977.4 1183.9
7 21000 4295 2070.6 4373.53 9009.54
8 24500 4294 -8748.46 14422.6 -5470.5
9 28000 4293 -469.319 933.19 -10462
10 31500 4292 6691.27 -3327.29 -7415.98
11 35000 4291 -20430.3 -11345.2 4379.29
12 38500 4290 -20448.5 -9194.74 1912.59
13 42000 4289 -7265.86 21361.5 10136.3
14 45500 4288 3891.57 -167.328 3335
15 49000 4287 -1409.72 -22030.3 10835.8
16 52500 4286 -2564.09 1905.58 7021.6
17 56000 4285 -4248.68 -848.333 12842.4
18 59500 4284 12073.4 2559.46 2890.17
19 63000 4283 7972.35 1598.66 -8498.13
20 66500 4282 -9914.62 -8279.66 12115
21 70000 4281 1772.44 -15479.1 -279.713
22 73500 4280 9574.97 3768.53 2527.55
23 77000 4279 8519.47 24420.3 17917.5
24 80500 4278 -6278.58 -11699.8 -364.002
25 84000 4277 -4061.89 6003.46 -4692.76
26 87500 4276 -6203.96 14651 -24819.3
27 91000 4275 9904.17 -18329.7 -12540.6
28 94500 4274 2965.11 -4296.34 3704.1
29 98000 4273 -4348.78 -19799.1 -20803.5
30 101500 4272 -10083.9 -5790.6 -26596.7
31 105000 4271 8543.44 34237.9 -1140.29
32 108500 4270 10486 12640 3388.63
